id,comment,Label
2041,"Hi. We have three members already. We all seem interested in the project. I have created a template to place on article's talk pages. An user from the Spanish WikiProject has just suggested that we translate articles from one Wikipedia to the other using an automatic translator, but no-one responded yet. One of the members is interested in writing about gay literature, and there has been somewhat of a discussion about whether it should be gay literature or LGBT literature. I believe this was the first discussion of the project. Two of us think that LGBT literature would be best. I don't have a lot of time to dedicate to the project, so I would like it if it didn't depend on me to survive and grow and be successful. The other two members have asked what they can do for the project. I would like to write something to better explain what a Wiki Project is for, because this seems unclear. I believe it's not much of a big deal, it's just a way to have all people interested in the same subject in the same place, so if something important happens concerning that subject (for example a page gets nominated for deletion), all interested people get to know. It should also create a sense of community, and it's good to have that since we'll be editing the same articles. I think things are going fine, except that I don't know whether the other members see this as I do.",0
2042,""" I'm always on the """"Requests for page protection"""" if I detect any missing/errant templates to see if the administrators can correct them. """,0
2043,Lohanas are not the only people claiming descent from Lava. Leva's are also descendants of Lava and our bards have proofs of this.,0
2044,Igho Otegheri Deletion Who the hell are you to decide what to delete and what not????!!! you could go fuck yourself u little piece of shit..,1
2045,Wow that really was kind of dickish and definitely pointless. Cheers!! -,1
2046,"Homosexuals are intent on legitimizing their behavior. Therefore, they will seize any opportunity to suggest that famous persons are gay. In this way, their way of life will be received as being not only harmless, but perfectly normal. As generations of people grow from childhood to maturity and are exposed to this strategy, they increasingly develop a tolerance for homosexuality. In this way, it is now almost universally accepted as a diverse or alternate behavior or way of being, similar to a religion, race, or nationality. Lestrade",0
2047,"""What part of """"you're an idiot"""" don't you understand? Why are you unwilling to discuss this? You just want to hide behind your little rules. Wikiloser. -) """,1
2048,", 26 April 2015 (UTC) note restored stop fucking hounding mr the rollback eas a mistake btw am on mobile 15:26",1
2049,"Hi Hi, good day. My deepest apologies that I had made the change. I had made the change it was because I was there. On the day. I was there on the day when they are all line up the most straightest one straight line, the most biggest, the most brightest and highest star in the sky over my head when the clock strikes 12 exactly at the noon on that day. (The date which I provided). It was the most beautiful thing I ever see. I know many thing need prove but I know what I saw that day. It is up to you now but it was okay if black and white prove to be needed. I don't have any. My sincere apologies for the trouble I had cause you. I am from south east Asia. I'm a Asia and I came from a very traditional Chinese family. have a pleasant day",0
2050,"You should block all IP addresses forever, preventing new users from signing up. That's what assholes like you want to do anyway.",1
2051,"Sevco Scotland are the club, you'll soon see. Sevco 5088 are the company whos shareholders own Sevco Scotland, which will be the club. Obviously they won't be known as Sevco Scotland, they will be called Rangers FC or Rangers or Rangers Football Club as they own the right to those trade names. They'll also probably re-name themselves something Rangers like for example The Rangers FC Ltd but they are a club(or will be once they get the license.",0
2052,"Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE DO NOT FORGET EXPECT US Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE DO NOT FORGET EXPECT US Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE DO NOT FORGET EXPECT US Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE DO NOT FORGET EXPECT US Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE DO NOT FORGET EXPECT US Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE DO NOT FORGET EXPECT US Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE DO NOT FORGET EXPECT US Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE DO NOT FORGET EXPECT US Apparently I wasn't clear enough the first time Well it has been a while sine I your pompous flame diety has been here. However it has come to my attention that you are not living up to our standards. In otherwords fucker you are out. You live in Paterson, New Jersey and use Verizon Internet Services Inc. WE ARE LEGION WE DO NOT FORGIVE WE D",1
2053,"""Wow. Somebody bolded one of his words to add emphesis, so you told him to """"calm the heck down"""" and create a new section complaining about it. He isn't being hostile by bolding a word. I'm being hostile by calling you a faggot. """,1
2054,Wow dude. As your physician I suggest you slit your wrists.,1
2055,Are you retarded i have 7 cats and 12 pqarakeets. he is asian and needs lots of rice.,1
2056,YOU ARE A FUCKING NERD. GO KILL YOURSELF YOU NERD.,1
2057,"Butthurt sandpeople, please don't censor Jewish articles.",1
2058,"like wtf look man, youre a graduate student in mathematical fucking ecology and you have pictures of amoebas on your homepage. dont you have anything better to do? you have a job? what can you do as a mathematical ecologist? what the FUCK do you want to do with your life???? GET OFF WIKIPEDIA YOU FUCKING DEAD BEAT! jesus H. christ! go get a girlfriend or something, or get an interesting job, or at the least, go play some donkey kong or something. my god. you sicken me you sad sack little fuck. oh and TEA DRINKER????? you drink tea!? i like tea too man, but not THAT much. you are a giant COCK SUCKER. get a life dude. sincerely, the real N-town gangsta p.s.- youre a faggot",1
2059,"There's no need to apologize. A Wikipedia article is made for reconciling knowledge about a subject from different sources, and you've done history studies and not archaeology studies, I guess. I could scan the page, e-mail it to you, and then you could ask someone to translate the page.",0
2060,We might also want to mention the documentary Skipping Waste. //,0
2061,""" Lock Down I don't know about the """"Bulgarian BULLSHIT season"""", but don't be fooled from where exactly i connect. If i see you editing, or someone else you send, the DDA40X article one more time, you will spend the next few years in prison. I will arrange you a meeting with certain people for suspicions of terrorism. Yes. I can do that. A terror suspect nowadays, you can kiss your young life goodbye. If you file complaints and i'm banned, you and your naked ass will have the whole time in the world, in the cell block, to think what went wrong. 87.252.167.254 """,1
2062,"No original synthesis was taking place - you are just either wilfully ignoring the way the policy statements work, or simply unaware",0
2063,"""::No. The reason some excellent editors leave is when reasoned and fully explained, perfectly valid edits are opposed by pigheaded people with personal motives as in this case. Your response to my inclusion of both photos has been purely ad hominem no reasonable explanation given, only puerile, and boringly repetitive name calling. Curious. I see another, white editor has weighed in and supported the inclusion of the photograph of the white woman. What? You gonna call him """"racist scum,"""" too? It seems to me that shrill, incivil criticism of an edit based solely on the ethnic identity of the contributor is the only racism here. *x* """,1
2064,WTF is your problem?,1
2065,your dumb your dumb,1
2066,and Capital gains tax,0
2067,""" (ec)Call me idealistic, but wouldn't most scientists and encyclopiedists believe that the archaeology is the same, regardless of what you call the place? Reliable sources may employ different names, but do the high quality (archaelogical) sources say they're """"focusing on different elements"""" because its """"Israeli"""" or """"Palestinian"""" Archaeology? (nah) From a wikipedia standpoint, wouldn't it make more sense to have a main article elucidate the best scientific knowledge of the area? (yah) Then, you all could put (POV) interpretations, motivations, politics, etc into distinct Palestinian or Israeli sections or articles. Ciao, Talk """,0
2068,""" Primera Division Peruana There is a discussion going about a consistent disambiguation for all leagues that are """"Primera Division"""". The decision will/might affect how the Primera Division Peruana is named in the future, so you may want to say something. See here. """,0
2069,I'm not gonna bother with AGK and is a dick move. account,1
2070,""" Mujaddid You keep listing Ashraf Ali Thanwi under """"forteenth century"""" even though he died in 1943. Considering that you are progressing towards a block, you should pay some attention to the explanations given when your edits are reverted. And by the way, honorifics like """"Hazrat"""" are not used on Wikipedia. Have a look at WP:Honorifics. """,0
