id,comment,Label
303,"'One aspect of the groundfighting vs. standup fighting argument which is often overlooked is energy expenditure, and how this differs in each realm. One of the things that a groundfighter knows which stand-up fighters or untrained people dont realize is the fact that it is very exhausting to fight on the ground against a person who knows position maintenance. I know wat you mean, my schools ground-grappling included some monkey stuff that focuses on wearing out your opponent. Works pretty well until the eye gouges start. What the fuck do stupid smelly monkeys know about grappling? Why are you emulating animals?'",1
304,"'Hello all, My company is planning to purchase a firewall software. Currently, we found three potential candidates, there are (1) Checkpoint Firewall-1, (2) IBM e-Network Firewall, (3) Sun Screen Do any one have comments on these three firewall in term of management, functions, cost . etc? Also, any other good suggestions fo brand? Thanx a lots! Henry Chui'",0
305,'i want to know is there a decision yet on the issue',0
306,"'Well, I tried it, and it works somewhat okay. Just have to figure out how to make it do what I want. Thanks! Erik You may want to take a look at: It purports to be a freeware file compression utility, but I havent tried it yet so cant say if it is any good or not. I am backing up an Access database every hour. Before I back it up, I compact it to help decrease it is size. What I want to do though is to compress it to take up less disk space with some kind of compressor like ZIP, ARJ, etc. Is there any way to do this through VB? Thanks for any assistance! Erik roguefury AT aol DOT com'",0
307,'tell me about this plan of yours which looks like a total shit ',1
308,'i want to know your name idiot',1
309,"'Junebug thats for you to figure out! Ilinden the Macedonian,not the Ftcogian buffoon! You mean we only have two choices: a) girl and b) boy? What about a third choice c) hemaphrodite? :) Speak for yourself, Michael. The post offered apparently no choices, as there are few to no children writing here, but mena and women, although some conduct themselves as such, and no one should answer to aspersions upon their netnames, cf. ilindra vs. Ilinden Get a grip Galina. I was only being sarcastic. Thats why I put the smiley after the sentence to make sure that was clear. With most people, it is but with you, maybe not. But you know that already ilindra Are you a boy or girl?'",1
310,'tell me a joke for Christ sake',1
311,'Why must this jackass post everything at least twice?.Does anyone have a reasonable answer? blah blah blah',1
312,"'I have a grandfather clock. Since you all seem to be wondering around, I will ask this question thats been on my Lifes Mysteries list. Will my grandfathers clock keep the same time on the moon? For small amplitudes, the period of its pendulum is given: T = 2Pisqrt(L/g) Where L = the pedulums length g = acceleration due to gravity From this you can draw your own conclusion, simply by asking yourself the question is the moons gravity the same thing as that of the Earth, all other things being the same. I know that. But it is always been that little critter g that keeps me thinking. I mean, what if it comes out right just because it happens to be a good number? And I dont want to assume that all other things being the same. I want to know how stuff works with smaller gravity and no evident gravity. I mean, I cant believe how surprised I was when that shuttle guy dropped his tool and it fell _up_. Ever since then I have been looking at common place things and trying to figure out if different values of g would change behaviour. And then there is the rotation. How would a slow rotation affect things vs. the fast rotation of the Earth. /BAH Subtract a hundred and four for e-mail.'",0
313,'let me tell you that i dont like you decision even a tiny bit',1
314,"'The 21st century starts on 1 January, 2001. Reference: human invention, anyway. So if most people of the world want to believe it begins in three months, thats the way it REALLY is. In fifteen months, people will change their minds and decide that 01/01/01 is ACTUALLY the beginning of the new century, new millenium. It will be another reason to party, of course. That was succintly put and probably accurate. A Janus jam. Now I feel better. Robert (besides the Chinese calendar says the 21st century is long gone) Regards, Steve'",0
